Wavenumber [cm^-1];3 min;30 min;60 min;90 min;120 min;150 min;180 min;300 min;360 min;1800 min
575,1652;0,030731702;0,070032649;0,173813179;0,126908538;0,096000976;0,120440128;0,125222928;0,12171906;0,083937047;0,045979698
575,4063;0,03092626;0,070000118;0,17523876;0,127632405;0,096253653;0,121250026;0,126407134;0,122299872;0,083999018;0,046390719
575,6473;0,031236636;0,069900719;0,176692676;0,128294208;0,096644082;0,121927525;0,12765072;0,122932793;0,084004087;0,046758473
575,8884;0,031628071;0,069850871;0,178188259;0,128935896;0,097118923;0,122390896;0,128845672;0,123695994;0,083964546;0,047132017
576,1295;0,032069894;0,069946515;0,179720891;0,129618594;0,097627796;0,122584954;0,129873194;0,124663388;0,083907648;0,047557027
576,3705;0,032528835;0,070241392;0,181263853;0,130412427;0,098130417;0,122519811;0,130636293;0,125869188;0,083877347;0,048054941
576,6116;0,032959134;0,070739919;0,182771077;0,131379044;0,098594949;0,122285038;0,131084953;0,127281965;0,083928935;0,048608244
576,8526;0,033300752;0,07140478;0,184183128;0,132552995;0,098985127;0,122019465;0,131225188;0,128807146;0,08411392;0,049161991
577,0937;0,033492228;0,07217199;0,185443239;0,133933529;0,099262513;0,12186146;0,131116182;0,130314602;0,084463893;0,049641597
577,3347;0,033495821;0,072966534;0,186507975;0,135481196;0,099396845;0,121907354;0,130852049;0,131679861;0,084978162;0,049981586
577,5758;0,033319873;0,073718828;0,187355767;0,137123245;0,099392381;0,122197816;0,130543372;0,132819792;0,085623119;0,050154914
577,8168;0,033026142;0,074373954;0,18799218;0,138760127;0,099306362;0,122733574;0,130298065;0,133712124;0,086339372;0,050188476
578,0579;0,032714369;0,074900131;0,188448347;0,140274389;0,099255146;0,1235141;0,130204214;0,134385726;0,087060712;0,050161246
578,299;0,032487683;0,075293899;0,188778148;0,141542857;0,099392452;0,124557806;0,130318922;0,134894012;0,087726693;0,050180373
578,54;0,032416216;0,0755836;0,189048968;0,142456858;0,099868498;0,125904108;0,130661898;0,135279697;0,088296169;0,050346282
578,7811;0,032513106;0,075826051;0,189335435;0,142946037;0,100782745;0,127581575;0,131217624;0,135554249;0,088748231;0,050717241
579,0222;0,032735283;0,076097193;0,189711134;0,143004221;0,102147111;0,129557422;0,131946408;0,135694982;0,089079134;0,051289305
579,2632;0,033008178;0,076471768;0,190243845;0,142704036;0,103875015;0,131708262;0,132801055;0,13566871;0,089297631;0,051998311
579,5043;0,03326123;0,077005292;0,190989201;0,142192329;0,105801916;0,133817666;0,13374175;0,135458803;0,089422613;0,052743017
579,7453;0,033457199;0,077717349;0,191976967;0,141660851;0,107726854;0,135622363;0,134743006;0,135091889;0,089483589;0,053419675
579,9864;0,033601226;0,078585156;0,193202573;0,141303151;0,109459586;0,136878922;0,135791407;0,134642937;0,089524949;0,053956972
580,2274;0,03372817;0,079548895;0,194616687;0,141266279;0,110860453;0,137438473;0,136870768;0,134216777;0,089605203;0,054337721
580,4685;0,033876971;0,080531184;0,196129239;0,141618484;0,111856013;0,137289385;0,137949871;0,133916676;0,089794142;0,054603758
580,7095;0,034063589;0,081456404;0,197627896;0,142338716;0,112435405;0,136556988;0,138978131;0,133812966;0,090157272;0,054838548
580,9506;0,034274463;0,082269375;0,199009986;0,143336724;0,112634688;0,135463051;0,139898532;0,133922313;0,090740687;0,055139446
581,1917;0,034475925;0,082940936;0,200214594;0,144489833;0,112518382;0,134263688;0,140672079;0,134211932;0,09155634;0,055585599
581,4327;0,034640704;0,08346563;0,201239904;0,145683569;0,112169605;0,133194515;0,141302781;0,13461674;0,092575684;0,056213435
581,6738;0,034773339;0,083850773;0,202141942;0,146841878;0,111686816;0,1324377;0,141852319;0,135068501;0,093734511;0,057006558
581,9149;0,03491916;0,084108006;0,203009193;0,147937287;0,111181534;0,132114358;0,142428201;0,135517031;0,094948476;0,057901127
582,1559;0,035152599;0,084250572;0,203929341;0,148984322;0,11077218;0,132289804;0,143154833;0,135939847;0,096132631;0,058804128
582,397;0,035549494;0,084298786;0,204956414;0,150023729;0,11057021;0,132981006;0,144131799;0,136342313;0,097220169;0,059618066
582,638;0,036153306;0,084284733;0,206090381;0,151106362;0,110658865;0,134159296;0,145398013;0,136744763;0,098173897;0,060264096
582,8791;0,036956773;0,084257329;0,207283069;0,152285966;0,111077203;0,13575084;0,146914658;0,137175261;0,098989907;0,060699884
583,1201;0,037900458;0,084274256;0,208458149;0,153613294;0,111809664;0,13764487;0,148577149;0,137663842;0,099691507;0,060924514
583,3612;0,038890298;0,084392333;0,209542246;0,155131092;0,112792906;0,139711455;0,150245369;0,138242668;0,100318188;0,060974452
583,6022;0,039824955;0,084652042;0,210489333;0,156859615;0,113929369;0,141826324;0,151781433;0,138947474;0,100911858;0,060909241
583,8433;0,040621968;0,085069599;0,211294534;0,158778406;0,115110111;0,143894247;0,153081622;0,139814425;0,101507109;0,060796677
584,0844;0,041229167;0,085637347;0,211987535;0,160809693;0,11623275;0,145855637;0,154086945;0,140868036;0,102121794;0,060699888
584,3254;0,041625182;0,086333626;0,21261732;0,162819403;0,11721881;0,147680111;0,15477841;0,142107124;0,102758368;0,06067163
584,5665;0,041810352;0,087136354;0,213233816;0,164641281;0,118019243;0,149344036;0,155161396;0,143493254;0,103404522;0,06075468
584,8076;0,041797409;0,088032872;0,213875206;0,166121754;0,118620973;0,150808628;0,155256412;0,144948541;0,10404111;0,060985984
585,0486;0,041610182;0,089019221;0,214564478;0,167174648;0,119046419;0,152015402;0,155099367;0,146370002;0,104651686;0,061398939
585,2897;0,04128681;0,09009042;0,215310354;0,167815608;0,119351836;0,152899525;0,15475194;0,147653001;0,10523044;0,062020621
585,5307;0,040885354;0,091224949;0,216111108;0,168164789;0,119620969;0,153421928;0,154310549;0,148719074;0,105786582;0,062862765
585,7718;0,040480653;0,092375227;0,216956764;0,168407736;0,119950171;0,153601681;0,153903474;0,149536681;0,106344902;0,063910545
586,0128;0,040152368;0,093469637;0,217831696;0,168735502;0,120427085;0,153531413;0,153672633;0,15012706;0,106938009;0,065115877
586,2539;0,039967339;0,094431395;0,218721726;0,169283833;0,121109068;0,153370492;0,153741205;0,150553472;0,107595294;0,066399625
586,4949;0,039963725;0,095210184;0,219623829;0,170098484;0,122006961;0,15331555;0,15418331;0,150902854;0,108331466;0,067665784
586,736;0,040146466;0,095811721;0,220559627;0,171139797;0,123082019;0,153564754;0,155004925;0,151262867;0,109141614;0,068825369
586,9771;0,040436092;0,096385348;0,221582606;0,172251002;0,124265965;0,15423772;0,15620946;0,151756728;0,109911894;0,069761499
587,2181;0,040857834;0,096981607;0,222818155;0,173425425;0,125480219;0,155378263;0,157645624;0,152391357;0,110676359;0,070518729
587,4592;0,04140503;0,097758213;0,224344994;0,17460711;0,126653034;0,15708925;0,159203095;0,153191213;0,111439001;0,071137515
587,7003;0,042081911;0,098859009;0,22621141;0,175776484;0,127742734;0,159396898;0,160805782;0,154166815;0,112217473;0,071681985
587,9413;0,042897009;0,100362536;0,22840689;0,176943775;0,128745239;0,162221121;0,162427596;0,155314681;0,113041131;0,072216036
588,1824;0,04384676;0,102242211;0,230846257;0,178124727;0,129686003;0,165365487;0,164081212;0,156612772;0,113939163;0,072783453
588,4234;0,044898127;0,104354016;0,233378385;0,179321896;0,130605272;0,168543528;0,165791553;0,158014525;0,114926781;0,0733991
588,6645;0,045983648;0,10646477;0,235825395;0,180522324;0,131541597;0,17144201;0,167567495;0,159450001;0,115995173;0,074053774
588,9055;0,047011684;0,108311154;0,238035665;0,181709067;0,132520724;0,173799366;0,169382358;0,160835337;0,117109449;0,074729027
589,1466;0,047894174;0,109679887;0,239937814;0,182881369;0,133554005;0,175472462;0,17117742;0,162093894;0,118219899;0,075413747
589,3876;0,04857568;0,11047355;0,241560519;0,184064986;0,134641688;0,176459731;0,172879302;0,16317951;0,119277733;0,076114477
589,6287;0,049052539;0,11074156;0,2430154;0,185305361;0,135779822;0,176877539;0,174425779;0,164093943;0,12025324;0,076855623
589,8698;0,049372183;0,11066056;0,244442545;0,186642522;0,136962832;0,176898302;0,175785062;0,164889014;0,121144575;0,077669571
590,1108;0,049611642;0,11047389;0,245945343;0,188082796;0,138181639;0,176684936;0,176963163;0,165649741;0,121976794;0,07858421
590,3519;0,049849054;0,110413468;0,247538711;0,189582726;0,139420696;0,176351008;0,177997155;0,166468483;0,122789785;0,079612904
590,593;0,050137251;0,110633035;0,249135439;0,191059441;0,140653324;0,175958233;0,17894175;0,167413959;0,123620803;0,080752401
590,834;0,050496563;0,111174032;0,250570516;0,192424068;0,141842148;0,175546729;0,17985356;0,168511688;0,124490503;0,081988588
591,0751;0,050922828;0,111971177;0,251660058;0,193624751;0,142945018;0,175177659;0,180781956;0,169739029;0,125398576;0,083305521
591,3161;0,051405207;0,112892952;0,252265546;0,194676245;0,143924481;0,174958559;0,181762266;0,171036123;0,12632913;0,084692403
591,5572;0,05194344;0,113800174;0,252345698;0,195660293;0,144759088;0,175036193;0,18281556;0,172329025;0,127263955;0,08614439
591,7982;0,052551688;0,114602027;0,251966792;0,196688952;0,145450987;0,175555295;0,183944465;0,173551078;0,128196461;0,087658537
592,0393;0,053246289;0,115285827;0,251277146;0,197848064;0,146027127;0,17660333;0,185130753;0,174659038;0,129138238;0,089225489
592,2803;0,054026504;0,115910357;0,25046074;0,199145586;0,146534157;0,178168733;0,186334049;0,175635846;0,130115296;0,090825501
592,5214;0,054858572;0,116569434;0,249692391;0,20049266;0,147026726;0,180133567;0,187496925;0,176482859;0,131156923;0,092430617
592,7625;0,055675324;0,1173398;0,249110488;0,201725615;0,147553759;0,182304249;0,188553093;0,177205998;0,132279676;0,094013816
593,0035;0,05639409;0,118240995;0,248810721;0,202662879;0,148143979;0,184466298;0,189441867;0,177806282;0,133478208;0,095561774
593,2446;0,056944808;0,119219338;0,248847605;0,203169094;0,148796636;0,186440176;0,190121417;0,178278069;0,13472401;0,097083537
593,4857;0,057295011;0,120160269;0,249227532;0,203201888;0,149477552;0,188113201;0,190573456;0,178612877;0,135974535;0,098611881
593,7267;0,057461127;0,12092703;0,24989799;0,202821189;0,150122353;0,189443891;0,190802398;0,178807529;0,137186941;0,100196586
593,9678;0,057498896;0,121407638;0,250727695;0,20216014;0,150648387;0,190436908;0,190824312;0,178870279;0,138331714;0,101889294
594,2088;0,057479979;0,121555775;0,25150393;0,201373099;0,150974204;0,19111109;0,190655626;0,178820871;0,139398666;0,103728762
594,4499;0,057466514;0,121412159;0,251959609;0,200589905;0,151040352;0,191474798;0,190304311;0,178685358;0,140394286;0,105729334
594,6909;0,057497163;0,121096673;0,251829814;0,199887618;0,150825381;0,191520368;0,189767094;0,178486586;0,141329184;0,107877465
594,932;0,057587964;0,120778834;0,250929059;0,199291278;0,150349939;0,191232864;0,189031944;0,178235608;0,142205349;0,1101355
595,173;0,057746479;0,120634724;0,249210829;0,198791745;0,149667076;0,190603222;0,18808379;0,177926968;0,143004091;0,112449994
595,4141;0,057985546;0,120805561;0,246788335;0,198362457;0,148839539;0,189634904;0,186909902;0,17753912;0,143684601;0,114763292
595,6552;0,058328696;0,121365185;0,24389857;0,197967145;0,147916654;0,188338728;0,185501192;0,177038585;0,144192332;0,117020272
595,8962;0,05879716;0,12230194;0,240821625;0,197549537;0,146916145;0,186722513;0,183855076;0,176385785;0,14447464;0,11917571
596,1373;0,059390775;0,12351894;0,237793912;0,197021175;0,14582156;0,18478782;0,18197862;0,175543775;0,144499513;0,121197352
596,3784;0,060069373;0,124847729;0,234939023;0,196253886;0,144593624;0,182539167;0,17989444;0,174482274;0,144268508;0,123068576
596,6194;0,060749884;0,126077146;0,23224575;0,195094801;0,143191461;0,180006573;0,177645051;0,173182807;0,143819879;0,124790158
596,8605;0,061325947;0,12699081;0,229593305;0,193402659;0,141592219;0,177266;0,175290719;0,171641325;0,143220315;0,126379843
597,1015;0,061701424;0,127402303;0,226804572;0,19109092;0,139800348;0,174444685;0,172898475;0,169868674;0,142545226;0,127868087
597,3426;0,061825151;0,127185543;0,223711764;0,188164124;0,137843396;0,171701989;0,170521086;0,167888406;0,141855402;0,129289835
597,5836;0,061709292;0,126290111;0,220203067;0,18472903;0,135756114;0,16918755;0,168173183;0,165730867;0,141177353;0,130672741
597,8247;0,061421784;0,124740626;0,21624309;0,180971577;0,133563648;0,166993029;0,165815932;0,16342501;0,140490968;0,13202815
598,0657;0,061054789;0,122620669;0,211863321;0,177109725;0,131271951;0,165115165;0,163359466;0,16098988;0,139730857;0,133344218
598,3068;0,060686046;0,120051459;0,20714117;0,173337814;0,128872667;0,163450017;0,16068615;0,158428629;0,13880221;0,134589288
598,5479;0,060351984;0,117167036;0,202173129;0,169778774;0,126356023;0,161815805;0,157688698;0,155729079;0,13760408;0,13572094
598,7889;0,060043535;0,114098142;0,197059393;0,166463133;0,123729445;0,160000448;0,154310028;0,152868355;0,136058526;0,136699949
599,03;0,059727937;0,110963093;0,191894368;0,163335032;0,121024778;0,157814305;0,150567104;0,149825006;0,134132933;0,137500761
599,2711;0,059380121;0,107860132;0,18676025;0,160278499;0,118292447;0,155126597;0,146548842;0,146589555;0,131851157;0,138116154
599,5121;0,059010018;0,1048624;0,181717632;0,157156666;0,115582479;0,151881542;0,142387958;0,143170928;0,129288856;0,138552505
599,7532;0,058664765;0,102008813;0,176791522;0,15384647;0,112920819;0,1480878;0,138220016;0,139597872;0,126555615;0,138818859
599,9942;0,058408025;0,099292255;0,171961809;0,150263673;0,110292521;0,143798511;0,134145951;0,135913837;0,123767748;0,13891647
600,2353;0,058280135;0,096656943;0,167163901;0,146373512;0,107642827;0,139092333;0,130215425;0,132168472;0,121023441;0,138831584
600,4763;0,058263358;0,094004259;0,162303687;0,142186749;0,104894494;0,134064707;0,126430373;0,128408726;0,118384607;0,138538155
600,7174;0,058267831;0,091216721;0,157288474;0,137747621;0,101977763;0,128825592;0,122766058;0,124673148;0,115871432;0,138007029
600,9584;0,058150717;0,088192211;0,152058054;0,133117691;0,09885759;0,123498927;0,119190816;0,120989087;0,11346883;0,137218861
601,1995;0,057760552;0,084878746;0,146607331;0,128362895;0,095548418;0,118215972;0,115679608;0,117372192;0,111140786;0,136174695
601,4406;0,056991369;0,081296369;0,140987401;0,123546365;0,092111074;0,113099546;0,112209752;0,113826486;0,108845359;0,134897909
601,6816;0,055824299;0,07753692;0,135285859;0,11872563;0,088631786;0,108245169;0,108747565;0,110343596;0,106545902;0,13343008
601,9227;0,054341478;0,073740515;0,12959831;0,113957028;0,085199194;0,1037092;0,105240509;0,106905267;0,104216004;0,131820354
602,1638;0,052704538;0,070053198;0,123998649;0,10929819;0,081881528;0,099505958;0,101620001;0,103484825;0,10183892;0,130116007
602,4048;0,05111001;0,066585409;0,118524273;0,104809147;0,078716515;0,095619164;0,097823859;0,100054896;0,099402408;0,128355717
602,6459;0,049738132;0,063381565;0,113179384;0,100545436;0,075714696;0,092017875;0,093827544;0,096595125;0,096897052;0,126570529
602,8869;0,048711565;0,060413649;0,107951277;0,096546018;0,072865828;0,088666334;0,089668894;0,093099965;0,094315767;0,124785499
603,128;0,048076049;0,057599878;0,102833654;0,092818232;0,070150652;0,085525897;0,085454668;0,089582962;0,091656939;0,12302287
603,369;0,047801044;0,054839135;0,097841411;0,089329238;0,067544226;0,082544306;0,081336504;0,086073467;0,088930481;0,121299998
603,6101;0,047796988;0,052050537;0,093014749;0,086005775;0,065016989;0,079643718;0,077467862;0,082608427;0,086161278;0,119623328
603,8511;0,047936944;0,049201567;0,088408163;0,082750104;0,062533001;0,076715575;0,07395518;0,079222494;0,083387846;0,117981114
604,0922;0,04807975;0,046317942;0,084072855;0,079466262;0,060052199;0,073636135;0,070825617;0,075939013;0,080657168;0,116340902
604,3333;0,048089836;0,043472403;0,080037722;0,07608748;0,057536714;0,070294117;0,068018193;0,07276641;0,078013903;0,11465267
604,5743;0,047855633;0,040759892;0,076299962;0,072596389;0,054962074;0,066627742;0,065408626;0,069701512;0,075489807;0,112862894
604,8154;0,047303679;0,038268525;0,072823974;0,069027226;0,052324718;0,062650668;0,062852974;0,066736963;0,073093865;0,110930819
605,0565;0,046409806;0,036056244;0,069551756;0,065449822;0,049644976;0,058456215;0,060235457;0,063867788;0,070810034;0,108844023
605,2975;0,045203744;0,034138192;0,066419508;0,061942507;0,046958276;0,054196304;0,057503294;0,061096316;0,068600072;0,106624484
605,5386;0,04376433;0,032487183;0,063372027;0,058562519;0,044302557;0,050043391;0,054672943;0,058429189;0,066414363;0,104321745
605,7796;0,042202028;0,031041803;0,060374313;0,05532892;0,041704179;0,04614962;0,051812844;0,055871863;0,064205922;0,101997864
606,0207;0,040638075;0,029722166;0,057416062;0,052224546;0,039172179;0,042621246;0,049008754;0,05342228;0,061943734;0,099706083
606,2617;0,039178732;0,028446258;0,054505776;0,049212261;0,036700919;0,039509712;0,046326815;0,051066496;0,059621713;0,097476958
606,5028;0,037898638;0,027146793;0,05166285;0,046259701;0,034283236;0,036820874;0,043791282;0,048781452;0,057261744;0,095312335
606,7438;0,036832355;0,025781056;0,048901885;0,043358228;0,03192299;0,034529375;0,041378198;0,046539506;0,054905942;0,093192967
606,9849;0,035979221;0,024337863;0,046225679;0,040527078;0,029642618;0,032588471;0,039030517;0,044317498;0,052605292;0,0910909
607,226;0,035317266;0,022837556;0,043620229;0,037804783;0,02748015;0,030932984;0,036682061;0,042102956;0,050407451;0,088985712
607,467;0,034817121;0,021324876;0,041060836;0,035229475;0,025475618;0,029475534;0,03428285;0,039896509;0,048343176;0,086872379
607,7081;0,034456425;0,01985994;0,038524996;0,032823789;0,023654656;0,028104477;0,031818839;0,037710098;0,046422152;0,084761967
607,9492;0,034224208;0,018504689;0,036007108;0,030585956;0,022016596;0,026691535;0,029318749;0,03556155;0,044632236;0,082673733
608,1902;0,034121102;0,017312766;0,033528474;0,028494409;0,020531868;0,025111229;0,026847502;0,033469793;0,042945885;0,080625255
608,4313;0,034154344;0,016320287;0,031138388;0,026519682;0,019153108;0,023267414;0,024489951;0,031451769;0,041329284;0,078624277
608,6723;0,034328496;0,015540535;0,028899252;0,024634141;0,017830979;0,021115035;0,022326541;0,029520935;0,039751048;0,076665525
608,9134;0,034639096;0,014964926;0,02686616;0,022819018;0,016531915;0,018671046;0,020410824;0,027689531;0,038188061;0,074734703
609,1544;0,035066606;0,014564645;0,025062617;0,02106068;0,01524618;0,016006791;0,018752746;0,025968815;0,036628139;0,072815757
609,3955;0,035574464;0,014297007;0,023467214;0,019345561;0,013986708;0,013228125;0,017313959;0,024369927;0,035069166;0,07089843
609,6365;0,036110532;0,014110896;0,022015457;0,017656324;0,012777064;0,010452293;0,016018009;0,022901026;0,033515256;0,06898374
609,8776;0,036613448;0,013955329;0,020620338;0,015977005;0,011638881;0,007791548;0,014773946;0,02156425;0,031974895;0,067084758
