Wavenumber [cm^-1];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.];Intensity [a.u.]
;t0;t1;t2;t3;t4;t5
1698,17108;0,001694586;3,74E-04;0,001807383;0,001641148;3,48E-04;5,72E-05
1699,13534;0,001716322;5,35E-04;0,001809068;0,001920259;4,18E-04;4,66E-05
1700,0996;0,002198062;4,86E-04;0,001670758;0,002219373;7,37E-04;2,26E-04
1701,06386;0,002239808;3,57E-04;0,001512452;0,00213849;8,47E-04;3,35E-04
1702,02812;0,001531558;8,22E-06;0,001344152;0,00157761;5,97E-04;2,45E-04
1702,99239;7,23E-04;-7,21E-04;0,001115856;9,07E-04;3,56E-04;6,43E-05
1703,95665;3,85E-04;-0,001289612;9,68E-04;4,96E-04;4,46E-04;1,37E-05
1704,92091;4,07E-04;-0,001038519;9,99E-04;4,45E-04;7,26E-04;2,33E-04
1705,88517;6,39E-04;-3,47E-04;0,001170999;8,54E-04;8,15E-04;4,33E-04
1706,84943;0,001280386;-3,63E-05;0,001172724;0,001403265;6,35E-04;7,20E-05
1707,81369;0,002172167;-3,75E-04;6,94E-04;0,001452407;3,75E-04;-8,29E-04
1708,77795;0,002803954;-8,74E-04;-5,38E-05;0,001191553;1,35E-04;-0,001639071
1709,74221;0,002875747;-0,001142979;-2,82E-04;0,001310702;-1,06E-04;-0,001849615
1710,70647;0,002517545;-0,001321855;3,40E-04;0,001549856;-3,56E-04;-0,001490155
1711,67073;0,002019348;-0,001520726;0,00103143;0,001379013;-6,66E-04;-9,51E-04
1712,63499;0,001691158;-0,001439592;0,001043187;9,88E-04;-0,001136541;-4,91E-04
1713,59925;0,001572973;-8,38E-04;7,05E-04;7,57E-04;-0,001626811;-2,12E-04
1714,56351;0,001494794;3,27E-05;6,67E-04;5,97E-04;-0,001777077;-2,02E-04
1715,52778;0,001486621;6,24E-04;9,48E-04;3,36E-04;-0,001517338;-5,03E-04
1716,49204;0,001538455;5,25E-04;0,001270276;8,49E-05;-0,001127596;-8,83E-04
1717,4563;0,001370294;-1,14E-04;0,001602063;-1,60E-05;-9,38E-04;-9,34E-04
1718,42056;0,00100214;-5,83E-04;0,002073856;-1,17E-04;-9,68E-04;-5,74E-04
1719,38482;9,04E-04;-4,71E-04;0,002715656;-3,28E-04;-0,001058342;-2,85E-04
1720,34908;0,00124585;-2,40E-04;0,003167461;-3,58E-04;-0,001078582;-5,65E-04
1721,31334;0,001577714;-3,49E-04;0,002979273;-1,29E-04;-8,49E-04;-0,001065797
1722,2776;0,001439585;-6,58E-04;0,002231091;1,80E-04;-2,39E-04;-0,001166282
1723,24186;8,61E-04;-0,001106736;0,001382915;5,09E-04;3,71E-04;-8,57E-04
1724,20612;3,13E-04;-0,001705531;7,65E-04;7,48E-04;3,91E-04;-5,87E-04
1725,17038;4,52E-05;-0,00200432;6,77E-04;7,78E-04;-2,10E-04;-6,28E-04
1726,13464;-1,93E-04;-0,001893102;0,001138428;7,37E-04;-9,70E-04;-7,18E-04
1727,0989;-6,11E-04;-0,001681878;0,001550279;7,76E-04;-0,001430135;-5,49E-04
1728,06316;-0,001009047;-0,001310647;0,001332136;6,75E-04;-0,001430338;-3,39E-04
1729,02743;-0,001087128;-6,49E-04;6,94E-04;4,25E-04;-0,001210536;-3,90E-04
1729,99169;-6,95E-04;-1,38E-04;2,36E-04;4,34E-04;-0,001160729;-6,40E-04
1730,95595;1,67E-05;-2,69E-05;1,77E-05;9,33E-04;-0,001070918;-8,10E-04
1731,92021;4,79E-04;-8,57E-05;-1,90E-04;0,001482297;-6,11E-04;-7,61E-04
1732,88447;4,31E-04;-1,44E-04;-3,38E-04;0,001481552;-2,91E-04;-6,71E-04
1733,84873;1,43E-04;-2,73E-04;-2,27E-04;0,001060812;-4,91E-04;-7,62E-04
1734,81299;-1,65E-04;-4,22E-04;1,15E-04;7,70E-04;-7,22E-04;-9,72E-04
1735,77725;-3,53E-04;-4,31E-04;4,47E-04;7,69E-04;-6,92E-04;-0,001172537
1736,74151;-1,82E-04;-4,59E-04;6,09E-04;8,09E-04;-8,22E-04;-0,001392944
1737,70577;3,00E-04;-7,98E-04;7,01E-04;7,78E-04;-0,001212093;-0,001493344
1738,67003;6,72E-04;-0,001306657;9,73E-04;8,07E-04;-0,001322241;-0,00131374
1739,63429;6,34E-04;-0,001395342;0,001384978;8,76E-04;-0,001112382;-0,001104129
1740,59855;2,56E-04;-8,14E-04;0,001586929;7,96E-04;-0,001302518;-9,95E-04
1741,56282;-1,02E-04;-2,27E-05;0,001248888;5,95E-04;-0,001842649;-8,45E-04
1742,52708;-4,95E-05;3,99E-04;4,61E-04;6,54E-04;-0,001772775;-7,05E-04
1743,49134;3,83E-04;3,30E-04;-1,37E-04;0,001113699;-9,63E-04;-7,26E-04
1744,4556;8,55E-04;3,13E-05;-1,52E-05;0,001503018;-4,03E-04;-9,56E-04
1745,41986;9,87E-04;-2,77E-04;5,67E-04;0,001432342;-6,83E-04;-0,001326343
1746,38412;6,89E-04;-6,16E-04;8,79E-04;0,001021672;-0,001323219;-0,001586691
1747,34838;2,91E-04;-9,95E-04;6,41E-04;7,61E-04;-0,001513316;-0,001607033
1748,31264;2,23E-04;-0,001173164;2,13E-04;9,30E-04;-0,001033407;-0,001607368
1749,2769;3,95E-04;-7,82E-04;2,45E-04;0,001179696;-3,73E-04;-0,001567698
1750,24116;5,77E-04;-4,04E-05;0,001046879;9,29E-04;-1,04E-04;-0,001168021
1751,20542;7,79E-04;2,91E-04;0,001918919;3,38E-04;-2,64E-04;-4,18E-04
1752,16968;0,001231227;-6,75E-05;0,001910968;4,78E-05;-4,74E-04;1,71E-04
1753,13394;0,002083346;-5,86E-04;0,001253025;2,57E-04;-6,24E-04;3,51E-04
1754,09821;0,002905473;-8,45E-04;9,25E-04;7,07E-04;-8,14E-04;1,51E-04
1755,06247;0,00297761;-8,33E-04;0,001177165;9,56E-04;-8,04E-04;-3,90E-04
1756,02673;0,002429756;-5,92E-04;0,001359248;6,45E-04;-4,74E-04;-9,30E-04
1756,99099;0,002161911;-2,40E-04;0,00107134;1,47E-05;-1,24E-04;-0,001050102
1757,95525;0,002534076;-1,19E-04;7,53E-04;-3,06E-04;4,60E-05;-8,50E-04
1758,91951;0,00294625;-3,67E-04;8,66E-04;-1,37E-04;1,26E-04;-8,61E-04
1759,88377;0,002978433;-4,96E-04;0,001177669;1,03E-04;3,76E-04;-0,001090895
1760,84803;0,002700626;-2,54E-04;0,001159797;4,92E-04;7,26E-04;-0,001011145
1761,81229;0,002012828;-1,03E-04;9,42E-04;0,001341759;7,76E-04;-7,21E-04
1762,77655;9,75E-04;-4,81E-04;9,84E-04;0,002211192;4,56E-04;-7,02E-04
1763,74081;3,17E-04;-0,00126986;0,001126235;0,002530633;2,56E-04;-6,42E-04
1764,70507;3,89E-04;-0,001948328;0,0010884;0,002450079;4,66E-04;-3,92E-04
1765,66933;6,32E-04;-0,001846787;0,001200574;0,002149533;7,56E-04;-6,02E-04
1766,63359;9,14E-04;-8,85E-04;0,001662758;0,001538993;8,46E-04;-0,001362502
1767,59786;0,001686248;5,63E-05;0,001914951;8,48E-04;8,86E-04;-0,001922703
1768,56212;0,002558519;3,38E-04;0,001527153;3,38E-04;0,001016111;-0,001812897
1769,52638;0,002780801;1,09E-04;0,001059366;1,27E-04;0,001186161;-0,001283084
1770,49064;0,002393093;-4,19E-04;0,001121588;3,47E-04;0,001246217;-7,23E-04
1771,4549;0,001905395;-0,00106734;0,00156382;7,46E-04;9,96E-04;-2,23E-04
1772,41916;0,001677708;-0,001285732;0,001766063;0,001075897;4,36E-04;3,76E-04
1773,38342;0,001620031;-8,64E-04;0,001428315;0,001395405;-1,54E-04;0,001026244
1774,34768;0,001472365;-2,42E-04;0,001180577;0,001624921;-6,53E-04;0,001486094
1775,31194;0,001484709;9,92E-05;0,001662849;0,001524443;-9,23E-04;0,001585953
1776,2762;0,002057064;1,51E-04;0,002435131;0,001153973;-6,93E-04;0,001145819
1777,24046;0,00279943;7,25E-05;0,002647424;9,54E-04;-6,32E-05;3,46E-04
1778,20472;0,003211807;-2,16E-04;0,001979727;0,001233054;4,87E-04;-1,54E-04
1779,16898;0,003304195;-6,14E-04;8,22E-04;0,001792606;5,87E-04;3,55E-05
1780,13325;0,003166593;-6,63E-04;6,44E-05;0,002102165;3,47E-04;6,65E-04
1781,09751;0,002779003;-4,41E-04;1,87E-04;0,001991732;1,47E-04;0,001175265
1782,06177;0,002281424;-4,39E-04;7,69E-04;0,001631306;2,57E-04;0,001145178
1783,02603;0,001873856;-6,37E-04;0,001151398;0,001340887;5,18E-04;7,55E-04
1783,99029;0,001716299;-6,46E-04;9,94E-04;0,001430476;6,98E-04;5,05E-04
1784,95455;0,001868754;-3,54E-04;4,36E-04;0,001770073;8,78E-04;5,65E-04
1785,91881;0,00229122;1,58E-04;-8,15E-05;0,001919677;0,0011281;7,35E-04
1786,88307;0,002603698;7,50E-04;-1,89E-04;0,00184929;0,001058282;7,15E-04
1787,84733;0,002446187;0,001041392;1,43E-04;0,00180891;6,68E-04;5,25E-04
1788,81159;0,002068688;8,63E-04;6,36E-04;0,001828537;5,39E-04;5,55E-04
1789,77585;0,002091201;5,85E-04;9,18E-04;0,001738173;5,89E-04;0,001024774
1790,74011;0,002433725;4,67E-04;0,001060634;0,001677817;2,79E-04;0,00156476
1791,70437;0,002506262;3,19E-04;0,001373088;0,001987468;-1,51E-04;0,001814756
1792,66864;0,00226881;9,04E-05;0,001645554;0,002437128;-2,70E-04;0,00192476
1793,6329;0,00234137;-1,77E-05;0,001518031;0,002566795;-2,50E-04;0,002064772
1794,59716;0,002773943;-3,59E-05;0,00130052;0,002416471;-9,00E-05;0,002024793
1795,56142;0,002906528;-1,54E-04;0,00160302;0,002306155;3,20E-04;0,001564823
1796,52568;0,002559125;-3,32E-04;0,002335532;0,002355847;4,51E-04;8,35E-04
1797,48994;0,002141734;-4,20E-04;0,002818055;0,002565548;-2,39E-04;3,25E-04
1798,4542;0,001934356;-2,18E-04;0,002680591;0,002595257;-0,001218914;3,85E-04
1799,41846;0,001876991;2,94E-04;0,002083138;0,001894974;-0,001418627;0,001055029
1800,38272;0,001739638;6,05E-04;0,001625697;8,15E-04;-7,38E-04;0,001795103
